Geocodigo;Cidade;Latitude;Longitude
3202306;Guaçuí;-20,77280999;-41,67882373
3202405;Guarapari;-20,66822207;-40,49595482
3202454;Ibatiba;-20,23443682;-41,50871423
3202504;Ibiraçu;-19,82655924;-40,36776677
3202553;Ibitirama;-20,53791178;-41,66297598
3202603;Iconha;-20,79004108;-40,81193308
3202652;Irupi;-20,34595533;-41,64135782
3202702;Itaguaçu;-19,80390464;-40,85867838
3202801;Itapemirim;-21,01098977;-40,83258483
3202900;Itarana;-19,87394784;-40,87448455
3203007;Iúna;-20,34815601;-41,53235937
3203056;Jaguaré;-18,90619561;-40,07582846
3203106;Jerônimo Monteiro;-20,788885;-41,39266985
3203130;João Neiva;-19,75568045;-40,38350052
3203163;Laranja da Terra;-19,89982797;-41,05664582
3203205;Linhares;-19,37899779;-40,05758369
3203304;Mantenópolis;-18,86300525;-41,12260169
3203320;Marataízes;-21,03363754;-40,82118018
3203346;Marechal Floriano;-20,41342147;-40,67650017
3203353;Marilândia;-19,41080254;-40,54246016
3203403;Mimoso do Sul;-21,06401873;-41,36404437
3203502;Montanha;-18,1275338;-40,36465904
3203601;Mucurici;-18,09483456;-40,51888645
3203700;Muniz Freire;-20,46397315;-41,4128294
3203809;Muqui;-20,95166603;-41,34613376
3203908;Nova Venécia;-18,71215621;-40,40086891
3204005;Pancas;-19,22332338;-40,85005718
3204054;Pedro Canário;-18,29869474;-39,95188882
3204104;Pinheiros;-18,41377993;-40,21621739
3204203;Piúma;-20,84236636;-40,73937916
3204252;Ponto Belo;-18,1228977;-40,53863519
3204302;Presidente Kennedy;-21,10038783;-41,0461353
3204351;Rio Bananal;-19,27223557;-40,32660171
3204401;Rio Novo do Sul;-20,86538805;-40,93795459
3204500;Santa Leopoldina;-20,10052786;-40,52857612
3204559;Santa Maria de Jetibá;-20,02615784;-40,74335285
3204609;Santa Teresa;-19,93416172;-40,60040101
3204658;São Domingos do Norte;-19,14614355;-40,62248682
3204708;São Gabriel da Palha;-19,01770639;-40,53787339
3204807;São José do Calçado;-21,0269451;-41,65592309
3204906;São Mateus;-18,71848924;-39,86372858
3204955;São Roque do Canaã;-19,73865344;-40,65916326
3205002;Serra;-20,12782477;-40,30414107
3205010;Sooretama;-19,1906587;-40,10316371
3205036;Vargem Alta;-20,67205577;-41,00769572
3205069;Venda Nova do Imigrante;-20,32931425;-41,13135212
3205101;Viana;-20,39196299;-40,49600583
3205150;Vila Pavão;-18,62039152;-40,60462295
3205176;Vila Valério;-18,99832392;-40,388865
3205200;Vila Velha;-20,36267063;-40,30652743
3205309;Vitória;-20,31548708;-40,31109577
3300100;Angra dos Reis;-23,0043667;-44,30916869
3300159;Aperibé;-21,62361414;-42,10535515
3300209;Araruama;-22,86138755;-42,34146794
3300225;Areal;-22,23711659;-43,10122102
3300233;Armação dos Búzios;-22,75806872;-41,94590483
3300258;Arraial do Cabo;-22,96927894;-42,02845748
3300308;Barra do Piraí;-22,46081917;-43,81911259
3300407;Barra Mansa;-22,52980556;-44,18380122
3300456;Belford Roxo;-22,73618385;-43,37710637
3300506;Bom Jardim;-22,16031725;-42,41923841
3300605;Bom Jesus do Itabapoana;-21,1374783;-41,67845626
3300704;Cabo Frio;-22,8824666;-42,0205333
3300803;Cachoeiras de Macacu;-22,46656512;-42,65378862
3300902;Cambuci;-21,57531827;-41,91390709
3300936;Carapebus;-22,18404829;-41,66034952
3300951;Comendador Levy Gasparian;-22,03463122;-43,22107971
3301009;Campos dos Goytacazes;-21,76292374;-41,31208609
3301108;Cantagalo;-21,98386565;-42,37000946
3301157;Cardoso Moreira;-21,49283357;-41,61426649
3301207;Carmo;-21,93368198;-42,60830439
3301306;Casimiro de Abreu;-22,4841476;-42,19962697
3301405;Conceição de Macabu;-22,08160003;-41,87196853
3301504;Cordeiro;-22,02771943;-42,36393405
3301603;Duas Barras;-22,05226211;-42,52082528
3301702;Duque de Caxias;-22,701194;-43,27447112
3301801;Engenheiro Paulo de Frontin;-22,5496174;-43,67513322
3301850;Guapimirim;-22,54116281;-42,98202338
3301876;Iguaba Grande;-22,83718489;-42,2240322
3301900;Itaboraí;-22,75331792;-42,88876422
3302007;Itaguaí;-22,86700839;-43,78443155
3302056;Italva;-21,42723542;-41,69335975
3302106;Itaocara;-21,67163179;-42,080759
3302205;Itaperuna;-21,20299036;-41,89379035
3302254;Itatiaia;-22,49138773;-44,56653214
3302270;Japeri;-22,64769646;-43,65326265
3302304;Laje do Muriaé;-21,20721481;-42,12216734
3302403;Macaé;-22,37308239;-41,78141763
3302452;Macuco;-21,98167145;-42,25196151
3302502;Magé;-22,6592145;-43,03944807
3302601;Mangaratiba;-22,94181364;-44,0405364
3302700;Maricá;-22,91586862;-42,82645483
3302809;Mendes;-22,5224135;-43,7380144
3302858;Mesquita;-22,79432903;-43,4324979
3302908;Miguel Pereira;-22,4562376;-43,46980762
3303005;Miracema;-21,41162546;-42,19756518
3303104;Natividade;-21,04387104;-41,97451945
3303203;Nilópolis;-22,81036364;-43,41407821
3303302;Niterói;-22,89151671;-43,08228254
3303401;Nova Friburgo;-22,29279204;-42,53550624
3303500;Nova Iguaçu;-22,74462212;-43,47890954
3303609;Paracambi;-22,60972716;-43,70938456
3303708;Paraíba do Sul;-22,1599173;-43,29318051
3303807;Paraty;-23,21931854;-44,72034839
3303856;Paty do Alferes;-22,43076408;-43,42565079
3303906;Petrópolis;-22,51766517;-43,19636744
3303955;Pinheiral;-22,51367863;-44,00435267
3304003;Piraí;-22,62875691;-43,89935119
3304102;Porciúncula;-20,96701564;-42,04345748
3304110;Porto Real;-22,41744333;-44,29937536
3304128;Quatis;-22,40944581;-44,2614117
3304144;Queimados;-22,71280162;-43,56502806
3304151;Quissamã;-22,10759712;-41,46816953
3304201;Resende;-22,47760307;-44,4756374
3304300;Rio Bonito;-22,71186776;-42,62886711
3304409;Rio Claro;-22,72577059;-44,13801365
3304508;Rio das Flores;-22,16838151;-43,58203894
3304524;Rio das Ostras;-22,52385423;-41,94869551
3304557;Rio de Janeiro;-22,91246895;-43,19472506
3304607;Santa Maria Madalena;-21,95151361;-42,00895201
3304706;Santo Antônio de Pádua;-21,53264334;-42,19203041
3304755;São Francisco de Itabapoana;-21,4761674;-41,10728038
3304805;São Fidélis;-21,64706426;-41,75180809
3304904;São Gonçalo;-22,82307003;-43,01822233
3305000;São João da Barra;-21,63674125;-41,04632147
3305109;São João de Meriti;-22,78598848;-43,36579931
3305133;São José de Ubá;-21,36014271;-41,9396481
3305158;São José do Vale do Rio Preto;-22,15302906;-42,92478132
3305208;São Pedro da Aldeia;-22,83478438;-42,09957039
3305307;São Sebastião do Alto;-21,95574376;-42,13539444
3305406;Sapucaia;-21,99560772;-42,91844123
3305505;Saquarema;-22,92873653;-42,50745787
3305554;Seropédica;-22,74495833;-43,70448406
3305604;Silva Jardim;-22,64806071;-42,39969351
3305703;Sumidouro;-22,04800571;-42,67382837
3305752;Tanguá;-22,73530702;-42,73159281
3305802;Teresópolis;-22,42169538;-42,96793143
3305901;Trajano de Moraes;-22,06317375;-42,0613334
3306008;Três Rios;-22,10742636;-43,20524959
3306107;Valença;-22,24359008;-43,70449564
3306156;Varre-Sai;-20,92592865;-41,86956822
3306206;Vassouras;-22,40869612;-43,66583333
3306305;Volta Redonda;-22,50819042;-44,09418639
3500105;Adamantina;-21,68504192;-51,07295897
3500204;Adolfo;-21,235;-49,644
3500303;Aguaí;-22,05899999;-46,97900005
3500402;Águas da Prata;-21,937;-46,717
3500501;Águas de Lindóia;-22,47599999;-46,63300008
3500550;Águas de Santa Bárbara;-22,881;-49,239
3500600;Águas de São Pedro;-22,599;-47,87600002
3500709;Agudos;-22,469;-48,988
3500758;Alambari;-23,551;-47,899
3500808;Alfredo Marcondes;-21,95380505;-51,41563749
3500907;Altair;-20,524;-49,059
3501004;Altinópolis;-21,026;-47,374
3501103;Alto Alegre;-21,581;-50,164
3501152;Alumínio;-23,535;-47,262
3501202;Álvares Florence;-20,321;-49,911
3501301;Álvares Machado;-22,07901253;-51,47209987
3501400;Álvaro de Carvalho;-22,07898848;-49,72073811
3501509;Alvinlândia;-22,444;-49,763
3501608;Americana;-22,739;-47,33100009
3501707;Américo Brasiliense;-21,724;-48,10200001
3501806;Américo de Campos;-20,299;-49,732
3501905;Amparo;-22,701;-46,76400007
3502002;Analândia;-22,126;-47,66300002
3502101;Andradina;-20,896;-51,379
3502200;Angatuba;-23,49;-48,413
3502309;Anhembi;-22,789;-48,12700001
3502408;Anhumas;-22,29501781;-51,38699286
3502507;Aparecida;-22,84699999;-45,2300003
3502606;Aparecida d'Oeste;-20,449;-50,88
3502705;Apiaí;-24,509;-48,843
3502754;Araçariguama;-23,439;-47,061
3502804;Araçatuba;-21,209;-50,433
3502903;Araçoiaba da Serra;-23,505;-47,614
3503000;Aramina;-20,08857472;-47,78824308
3503109;Arandu;-23,134;-49,054
3503158;Arapeí;-22,67359291;-44,44807329
3503208;Araraquara;-21,794;-48,17600001
3503307;Araras;-22,357;-47,38400004
3503356;Arco-Íris;-21,773;-50,465
3503406;Arealva;-22,029;-48,911
3503505;Areias;-22,58063365;-44,69589633
3503604;Areiópolis;-22,668;-48,66500001
3503703;Ariranha;-21,188;-48,78700001
3503802;Artur Nogueira;-22,573;-47,17300004
3503901;Arujá;-23,38908554;-46,31822162
3503950;Aspásia;-20,159;-50,727
3504008;Assis;-22,662;-50,412
3504107;Atibaia;-23,117;-46,55
3504206;Auriflama;-20,686;-50,555
3504305;Avaí;-22,15711658;-49,33106102
3504404;Avanhandava;-21,461;-49,95
3504503;Avaré;-23,099;-48,926
3504602;Bady Bassitt;-20,918;-49,445
3504701;Balbinos;-21,9;-49,357
3504800;Bálsamo;-20,735;-49,584
3504909;Bananal;-22,68108604;-44,32151923
3505005;Barão de Antonina;-23,629142;-49,5634276
3505104;Barbosa;-21,267;-49,949
3505203;Bariri;-22,074;-48,74000001
3505302;Barra Bonita;-22,495;-48,55800001
3505351;Barra do Chapéu;-24,473;-49,025
3505401;Barra do Turvo;-24,756;-48,505
3505500;Barretos;-20,557;-48,56800001
3505609;Barrinha;-21,194;-48,16400001
3505708;Barueri;-23,511;-46,876
3505807;Bastos;-21,922;-50,734
3505906;Batatais;-20,891;-47,58500003
3506003;Bauru;-22,315;-49,061
3506102;Bebedouro;-20,949;-48,47900001
3506201;Bento de Abreu;-21,271;-50,812
3506300;Bernardino de Campos;-23,013;-49,474
3506359;Bertioga;-23,84333511;-46,13734126
3506409;Bilac;-21,403;-50,471
3506508;Birigui;-21,289;-50,34
3506607;Biritiba Mirim;-23,56850005;-46,03953128
3506706;Boa Esperança do Sul;-21,993;-48,39100001
3506805;Bocaina;-22,136;-48,51800001
3506904;Bofete;-23,102;-48,258
3507001;Boituva;-23,283;-47,672
3507100;Bom Jesus dos Perdões;-23,12557661;-46,47140053
3507159;Bom Sucesso de Itararé;-24,318;-49,144
3507209;Borá;-22,26950049;-50,54465367
3507308;Boracéia;-22,193;-48,77900001
3507407;Borborema;-21,62;-49,074
3507456;Borebi;-22,569;-48,971
3507506;Botucatu;-22,886;-48,44500001
3507605;Bragança Paulista;-22,952;-46,54200009
3507704;Braúna;-21,499;-50,316
3507753;Brejo Alegre;-21,166;-50,185
3507803;Brodowski;-20,991;-47,65900003
3507902;Brotas;-22,284;-48,12700001
3508009;Buri;-23,798;-48,593
3508108;Buritama;-21,066;-50,147
3508207;Buritizal;-20,191;-47,70800003
3508306;Cabrália Paulista;-22,456;-49,338
3508405;Cabreúva;-23,308;-47,133
3508504;Caçapava;-23,10599569;-45,7064212
3508603;Cachoeira Paulista;-22,66499999;-45,0094448
3508702;Caconde;-21,529;-46,644
3508801;Cafelândia;-21,803;-49,61
3508900;Caiabu;-22,01201267;-51,23605374
3509007;Caieiras;-23,364;-46,741
3509106;Caiuá;-21,83172827;-51,98986039
3509205;Cajamar;-23,356;-46,877
3509254;Cajati;-24,72783711;-48,11099246
3509304;Cajobi;-20,88;-48,80900001
3509403;Cajuru;-21,275;-47,304
3509452;Campina do Monte Alegre;-23,592;-48,477
3509502;Campinas;-23,02591283;-47,12087965
3509601;Campo Limpo Paulista;-23,206;-46,784
3509700;Campos do Jordão;-22,73944443;-45,59138911
3509809;Campos Novos Paulista;-22,603;-50,003
3509908;Cananéia;-25,01690807;-47,92848281
3509957;Canas;-22,7036111;-45,05527813
3510005;Cândido Mota;-22,746;-50,387
3510104;Cândido Rodrigues;-21,325;-48,63100001
3510153;Canitar;-23,006;-49,783
3510203;Capão Bonito;-24,006;-48,349
3510302;Capela do Alto;-23,471;-47,735
3510401;Capivari;-22,995;-47,50800003
3510500;Caraguatatuba;-23,62199452;-45,41155236
3510609;Carapicuíba;-23,523;-46,836
3510708;Cardoso;-20,082;-49,914
3510807;Casa Branca;-21,774;-47,086
3510906;Cássia dos Coqueiros;-21,283;-47,17
3511003;Castilho;-20,872;-51,488
3511102;Catanduva;-21,138;-48,973
3511201;Catiguá;-21,049;-49,058
3511300;Cedral;-20,903;-49,268
3511409;Cerqueira César;-23,036;-49,166
3511508;Cerquilho;-23,165;-47,744
3511607;Cesário Lange;-23,227;-47,953
3511706;Charqueada;-22,51;-47,77800002
3511904;Clementina;-21,56;-50,449
3512001;Colina;-20,713;-48,54100001
3512100;Colômbia;-20,176;-48,68900001
3512209;Conchal;-22,33929983;-47,16922975
3512308;Conchas;-23,015;-48,011
3512407;Cordeirópolis;-22,482;-47,45700003
3512506;Coroados;-21,35293047;-50,28308797
3512605;Coronel Macedo;-23,631;-49,314
3512704;Corumbataí;-22,22;-47,62600003
3512803;Cosmópolis;-22,646;-47,19600004
3512902;Cosmorama;-20,478;-49,778
3513009;Cotia;-23,604;-46,919
3513108;Cravinhos;-21,34;-47,729
3513207;Cristais Paulista;-20,40378153;-47,42020706
3513306;Cruzália;-22,74231486;-50,7929032
3513405;Cruzeiro;-22,57375918;-44,95891499
3513504;Cubatão;-23,92552477;-46,41339891
3513603;Cunha;-23,07251229;-44,95925865
3513702;Descalvado;-21,904;-47,619
3513801;Diadema;-23,686;-46,623
3513850;Dirce Reis;-20,466;-50,606
3513900;Divinolândia;-21,661;-46,739
3514007;Dobrada;-21,517;-48,39400001
3514106;Dois Córregos;-22,366;-48,38000001
3514205;Dolcinópolis;-20,123;-50,513
3514304;Dourado;-22,11292724;-48,31384659
3514403;Dracena;-21,48295439;-51,53309043
3514502;Duartina;-22,414;-49,404
3514601;Dumont;-21,236;-47,973
3514700;Echaporã;-22,429;-50,201
3514809;Eldorado;-24,52;-48,108
3514908;Elias Fausto;-23,043;-47,374
3514924;Elisiário;-21,166;-49,112
3514957;Embaúba;-20,983;-48,83600001
3515004;Embu das Artes;-23,649;-46,852
3515103;Embu-Guaçu;-23,832;-46,811
3515129;Emilianópolis;-21,83289903;-51,4830102
3515152;Engenheiro Coelho;-22,488;-47,21500004
3515186;Espírito Santo do Pinhal;-22,19403276;-46,75417065
3515194;Espírito Santo do Turvo;-22,692;-49,43
3515202;Estrela d'Oeste;-20,288;-50,401
3515301;Estrela do Norte;-22,48793691;-51,66005126
3515350;Euclides da Cunha Paulista;-22,55688571;-52,59256551
3515400;Fartura;-23,38989308;-49,51205256
3515509;Fernandópolis;-20,284;-50,246
3515608;Fernando Prestes;-21,264;-48,68500001
3515657;Fernão;-22,359;-49,521
3515707;Ferraz de Vasconcelos;-23,54001743;-46,37455607
3515806;Flora Rica;-21,67597203;-51,38065879
3515905;Floreal;-20,677;-50,145
3516002;Flórida Paulista;-21,61499369;-51,17405417
3516101;Florínea;-22,90394899;-50,73125002
3516200;Franca;-20,53899999;-47,40100004
3516309;Francisco Morato;-23,282;-46,745
3516408;Franco da Rocha;-23,322;-46,727
3516507;Gabriel Monteiro;-21,531;-50,555
3516606;Gália;-22,291;-49,553
3516705;Garça;-22,211;-49,656
3516804;Gastão Vidigal;-20,799;-50,187
3516853;Gavião Peixoto;-21,839;-48,49500001
3516903;General Salgado;-20,648;-50,361
3517000;Getulina;-21,799;-49,929
3517109;Glicério;-21,384;-50,211
3517208;Guaiçara;-21,622;-49,799
3517307;Guaimbê;-21,91;-49,897
3517406;Guaíra;-20,318;-48,31100001
3517505;Guapiaçu;-20,795;-49,22
3517604;Guapiara;-24,185;-48,533
3517703;Guará;-20,428;-47,82400002
3517802;Guaraçaí;-21,03332827;-51,20927663
3517901;Guaraci;-20,49957012;-48,94490133
3518008;Guarani d'Oeste;-20,075;-50,339
3518107;Guarantã;-21,895;-49,59
3518206;Guararapes;-21,261;-50,643
3518305;Guararema;-23,41450094;-46,03549741
3518404;Guaratinguetá;-22,81638888;-45,19250031
3518503;Guareí;-23,373;-48,184
3518602;Guariba;-21,36;-48,22800001
3518701;Guarujá;-23,97899765;-46,20945016
3518800;Guarulhos;-23,463;-46,533
3518859;Guatapará;-21,497;-48,03800002
3518909;Guzolândia;-20,65;-50,662
3519006;Herculândia;-21,99635923;-50,38955312
3519055;Holambra;-22,633;-47,05600005
3519071;Hortolândia;-22,858;-47,22000004
3519105;Iacanga;-21,89228549;-49,0222457
3519204;Iacri;-21,858;-50,689
3519253;Iaras;-22,871;-49,163
3519303;Ibaté;-21,95658641;-48,00405313
3519402;Ibirá;-21,08;-49,241
3519501;Ibirarema;-22,818;-50,073
3519600;Ibitinga;-21,758;-48,82900001
3519709;Ibiúna;-23,656;-47,223
3519808;Icém;-20,342;-49,195
3519907;Iepê;-22,66102068;-51,07605355
3520004;Igaraçu do Tietê;-22,509;-48,55800001
3520103;Igarapava;-20,038;-47,74700003
3520202;Igaratá;-23,2050304;-46,15516312
3520301;Iguape;-24,708;-47,555
3520400;Ilhabela;-23,81288193;-45,36361362
3520426;Ilha Comprida;-24,741;-47,54
3520442;Ilha Solteira;-20,433;-51,343
3520509;Indaiatuba;-23,09;-47,218
3520608;Indiana;-22,17402296;-51,25199668
3520707;Indiaporã;-19,98;-50,29
3520806;Inúbia Paulista;-21,77;-50,962
3520905;Ipaussu;-23,057;-49,626
3521002;Iperó;-23,35;-47,689
3521101;Ipeúna;-22,436;-47,71900002
3521150;Ipiguá;-20,657;-49,387
3521200;Iporanga;-24,58374702;-48,59296749
3521309;Ipuã;-20,438;-48,01200002
3521408;Iracemápolis;-22,581;-47,51900003
3521507;Irapuã;-21,279;-49,409
3521606;Irapuru;-21,57087251;-51,34501997
3521705;Itaberá;-23,862;-49,137
3521804;Itaí;-23,418;-49,091
3521903;Itajobi;-21,318;-49,054
3522000;Itaju;-21,98193061;-48,80464844
3522109;Itanhaém;-24,183;-46,789
3522158;Itaoca;-24,64057846;-48,84150964
3522208;Itapecerica da Serra;-23,717;-46,849
3522307;Itapetininga;-23,592;-48,053
3522406;Itapeva;-23,982;-48,876
3522505;Itapevi;-23,549;-46,934
3522604;Itapira;-22,43599999;-46,82200006
3522653;Itapirapuã Paulista;-24,57396009;-49,16887252
3522703;Itápolis;-21,596;-48,81300001
3522802;Itaporanga;-23,708;-49,49
3522901;Itapuí;-22,233;-48,71900001
3523008;Itapura;-20,646;-51,509
3523107;Itaquaquecetuba;-23,49129907;-46,35537674
3523206;Itararé;-24,115;-49,341
3523305;Itariri;-24,289;-47,174
3523404;Itatiba;-22,99817238;-46,84394439
3523503;Itatinga;-23,102;-48,616
3523602;Itirapina;-22,253;-47,82300002
3523701;Itirapuã;-20,64091247;-47,22056305
3523800;Itobi;-21,737;-46,975
3523909;Itu;-23,264;-47,299
3524006;Itupeva;-23,153;-47,058
3524105;Ituverava;-20,339;-47,78100002
3524204;Jaborandi;-20,688;-48,41300001
3524303;Jaboticabal;-21,255;-48,32200001
3524402;Jacareí;-23,29687545;-45,96195237
3524501;Jaci;-20,882;-49,57
3524600;Jacupiranga;-24,69330559;-47,99936987
3524709;Jaguariúna;-22,706;-46,98600005
3524808;Jales;-20,269;-50,546
3524907;Jambeiro;-23,25685414;-45,69349443
3525003;Jandira;-23,528;-46,903
3525102;Jardinópolis;-21,018;-47,764
3525201;Jarinu;-23,101;-46,728
3525300;Jaú;-22,296;-48,55800001
3525409;Jeriquara;-20,311;-47,58900003
3525508;Joanópolis;-22,93027777;-46,27555567
3525607;João Ramalho;-22,25;-50,768
3525706;José Bonifácio;-21,053;-49,688
3525805;Júlio Mesquita;-22,009;-49,787
3525854;Jumirim;-23,087;-47,784
3525904;Jundiaí;-23,186;-46,884
3526001;Junqueirópolis;-21,51486425;-51,4340238
3526100;Juquiá;-24,321;-47,635
3526209;Juquitiba;-23,932;-47,068
3526308;Lagoinha;-23,08978461;-45,19087786
3526407;Laranjal Paulista;-23,05;-47,837
3526506;Lavínia;-21,16790848;-51,03999105
3526605;Lavrinhas;-22,56988939;-44,90298582
3526704;Leme;-22,18599999;-47,39000007
3526803;Lençóis Paulista;-22,599;-48,80000001
3526902;Limeira;-22,565;-47,40200003
3527009;Lindóia;-22,52299999;-46,65000008
3527108;Lins;-21,679;-49,743
3527207;Lorena;-22,73099999;-45,12500033
3527256;Lourdes;-20,967;-50,224
3527306;Louveira;-23,086;-46,951
3527405;Lucélia;-21,71999931;-51,01899409
3527504;Lucianópolis;-22,431;-49,523
3527603;Luís Antônio;-21,555;-47,704
3527702;Luiziânia;-21,676;-50,327
3527801;Lupércio;-22,415;-49,817
3527900;Lutécia;-22,34;-50,392
3528007;Macatuba;-22,502;-48,71100001
3528106;Macaubal;-20,806;-49,964
3528205;Macedônia;-20,146;-50,194
3528304;Magda;-20,644;-50,226
3528403;Mairinque;-23,546;-47,183
3528502;Mairiporã;-23,319;-46,587
3528601;Manduri;-23,003;-49,322
3528700;Marabá Paulista;-22,10794606;-51,96316163
3528809;Maracaí;-22,611;-50,667
3528858;Marapoama;-21,259;-49,129
3528908;Mariápolis;-21,79622485;-51,18418117
3529005;Marília;-22,214;-49,946
3529104;Marinópolis;-20,441;-50,823
3529203;Martinópolis;-22,14600341;-51,1710155
3529302;Matão;-21,603;-48,36600001
3529401;Mauá;-23,66720922;-46,44793352
3529500;Mendonça;-21,18409215;-49,57911474
3529609;Meridiano;-20,359;-50,173
3529658;Mesópolis;-19,9674676;-50,62054252
3529708;Miguelópolis;-20,179;-48,03200002
3529807;Mineiros do Tietê;-22,409;-48,45100001
3529906;Miracatu;-24,28162952;-47,46001213
